Genre,Sub-genre,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (Seconds)
Rap,Gangster Rap,0.712,0.829,C sharp/D flat,-4.707,Minor,0.141,0.0149,0,0.122,0.593,173.953,332.301
Rap,Gangster Rap,0.875,0.878,G sharp/A flat,-5.358,Major,0.179,0.0966,0,0.333,0.381,100.042,163.2
Rap,Gangster Rap,0.719,0.766,E,-8.086,Minor,0.286,0.37,0,0.149,0.639,83.973,133.866
Rap,Gangster Rap,0.887,0.573,C,-4.633,Minor,0.251,0.332,0,0.143,0.237,133.026,158.797
Rap,Gangster Rap,0.876,0.786,A sharp/B flat,-4.884,Minor,0.306,0.0627,0,0.127,0.575,153.068,244.679
Rap,Gangster Rap,0.939,0.551,C sharp/D flat,-9.126,Major,0.291,0.0311,0,0.192,0.42,118.552,337.941
Rap,Gangster Rap,0.765,0.704,F,-4.589,Minor,0.127,0.0215,0,0.227,0.498,147.055,192.172
Rap,Gangster Rap,0.889,0.385,B,-11.767,Minor,0.165,0.00544,0,0.274,0.235,125.995,202.533
Rap,Gangster Rap,0.917,0.786,B,-4.921,Minor,0.208,0.0403,0,0.195,0.441,143.038,224.903
Rap,Gangster Rap,0.651,0.833,C sharp/D flat,-3.356,Major,0.172,0.0214,0,0.14,0.443,155.051,304.512
Rap,Gangster Rap,0.587,0.772,E,-7.308,Minor,0.0592,0.864,0,0.101,0.0918,105.996,151.824
Rap,Gangster Rap,0.892,0.559,F,-6.388,Major,0.0813,0.0636,0,0.0872,0.438,121.93,181.577
Rap,Gangster Rap,0.594,0.823,F sharp/G flat,-4.884,Minor,0.173,0.00829,0,0.661,0.46,71.087,334.446
Rap,Gangster Rap,0.545,0.975,A sharp/B flat,-3.193,Minor,0.454,0.17,0,0.145,0.609,123.906,131.674
Rap,Gangster Rap,0.875,0.6,C sharp/D flat,-6.818,Major,0.0435,0.0189,0.0143,0.132,0.0906,119.987,162.638
Rap,Gangster Rap,0.656,0.675,C sharp/D flat,-9.476,Major,0.44,0.0303,0,0.344,0.475,162.839,106.496
Rap,Gangster Rap,0.794,0.661,D,-4.188,Major,0.263,0.0488,0,0.214,0.359,99.977,145.293
Rap,Gangster Rap,0.693,0.607,E,-4.724,Minor,0.352,0.319,0,0.11,0.607,98.969,174.536
Rap,Gangster Rap,0.864,0.39,C,-5.541,Major,0.128,0.476,0,0.0954,0.105,139.996,198.427
Rap,Gangster Rap,0.854,0.554,G sharp/A flat,-4.684,Major,0.172,0.769,1.84e-6,0.0749,0.272,142.069,163.121
Rap,Gangster Rap,0.67,0.788,B,-2.43,Minor,0.0445,0.00225,0,0.11,0.292,82.498,179.467
Rap,Gangster Rap,0.717,0.598,F,-5.613,Minor,0.0809,0.22,0,0.122,0.496,153.905,151.04
Rap,Gangster Rap,0.741,0.87,F sharp/G flat,-3.494,Minor,0.503,0.00813,0,0.114,0.663,184.194,254.723
Rap,Gangster Rap,0.845,0.631,G,-8.206,Minor,0.216,0.188,0,0.0806,0.545,111.983,279.907
Rap,Gangster Rap,0.346,0.384,A,-11.365,Minor,0.0337,0.746,0.97,0.109,0.412,77.435,81.68
Rap,Gangster Rap,0.607,0.756,D,-3.53,Major,0.181,0.138,0,0.0743,0.795,88.098,158.746
Rap,Gangster Rap,0.765,0.777,C sharp/D flat,-4.467,Major,0.243,0.308,0,0.0761,0.64,155.947,177.099
Rap,Gangster Rap,0.553,0.626,C sharp/D flat,-6.711,Major,0.0883,0.335,0,0.283,0.666,175.746,270.48
Rap,Gangster Rap,0.81,0.752,B,-6.951,Minor,0.118,0.0722,0,0.112,0.882,136.038,185.332
Rap,Gangster Rap,0.731,0.518,D sharp/E flat,-8.423,Minor,0.304,0.549,0,0.149,0.503,130.081,167.75
Rap,Gangster Rap,0.751,0.646,F sharp/G flat,-5.621,Minor,0.0979,0.627,0,0.283,0.863,139.883,209.143
Rap,Gangster Rap,0.82,0.781,B,-4.077,Minor,0.141,0.436,0,0.191,0.689,142.049,182.441
Rap,Gangster Rap,0.736,0.774,A,-5.799,Major,0.171,0.128,0,0.515,0.46,148.069,279.118
Rap,Gangster Rap,0.493,0.363,D,-10.169,Major,0.132,0.0978,2.66e-6,0.153,0.148,78.756,208.862
Rap,Gangster Rap,0.773,0.681,F sharp/G flat,-5.408,Major,0.0558,0.746,0,0.0606,0.301,79.953,225.789
Rap,Gangster Rap,0.675,0.415,C sharp/D flat,-12.514,Major,0.384,0.318,0,0.136,0.696,79.394,184.784
Rap,Gangster Rap,0.699,0.619,F sharp/G flat,-6.544,Minor,0.135,0.269,0,0.145,0.757,172.003,249.783
Rap,Gangster Rap,0.571,0.519,D,-6.027,Minor,0.285,0.837,0,0.111,0.779,155.823,272.353
Rap,Gangster Rap,0.598,0.528,C,-11.211,Minor,0.386,0.618,0,0.121,0.363,144.847,188.476
Rap,Gangster Rap,0.65,0.58,A,-7.779,Minor,0.278,0.41,0,0.118,0.412,171.985,227.456
Rap,Gangster Rap,0.688,0.437,A,-12.341,Minor,0.134,0.636,0,0.0791,0.397,79.998,225.149
Rap,Gangster Rap,0.76,0.495,A,-6.725,Minor,0.0317,0.08,0,0.208,0.579,118.036,218.951
Rap,Gangster Rap,0.839,0.804,B,-2.609,Major,0.0625,0.454,0,0.36,0.299,132.951,265.619
Rap,Gangster Rap,0.621,0.392,B,-14.526,Minor,0.227,0.483,0.00865,0.142,0.325,152.271,197.564
Rap,Gangster Rap,0.664,0.796,G,-5.173,Minor,0.0529,0.131,0,0.13,0.547,80.011,201.027
Rap,Gangster Rap,0.635,0.547,B,-6.886,Minor,0.108,0.604,0,0.115,0.464,76.046,192.281
Rap,Gangster Rap,0.808,0.578,A,-7.444,Minor,0.403,0.423,0,0.125,0.652,93.041,236.278
Rap,Gangster Rap,0.847,0.433,B,-5.846,Major,0.771,0.116,0,0.384,0.587,80.036,244.344
Rap,Gangster Rap,0.577,0.556,G,-10.327,Minor,0.393,0.581,0,0.111,0.359,143.791,188.246
Rap,Gangster Rap,0.759,0.656,F sharp/G flat,-5.918,Major,0.146,0.348,0,0.151,0.587,140.108,182.571
Rap,Gangster Rap,0.629,0.686,D,-5.025,Major,0.447,0.282,0,0.107,0.864,177.706,129.907
Rap,Gangster Rap,0.65,0.773,F sharp/G flat,-7.085,Minor,0.171,0.438,1.25e-5,0.205,0.556,81.961,142.328
Rap,Gangster Rap,0.761,0.371,C sharp/D flat,-14.723,Major,0.546,0.406,0,0.364,0.729,81.997,152.751
Rap,Gangster Rap,0.711,0.721,C sharp/D flat,-4.804,Major,0.298,0.0359,0,0.479,0.628,78.613,158.015
Rap,Gangster Rap,0.624,0.452,A,-8.97,Major,0.392,0.159,2.46e-6,0.124,0.12,70.831,169.209
Rap,Gangster Rap,0.732,0.592,A,-12.303,Minor,0.32,0.457,0,0.303,0.961,149.982,169.665
Rap,Gangster Rap,0.691,0.734,C sharp/D flat,-3.706,Major,0.466,0.19,0,0.163,0.793,169.952,175.203
Rap,Gangster Rap,0.853,0.785,G,-5.671,Major,0.146,0.0622,0,0.0872,0.828,80.009,181.5
Rap,Gangster Rap,0.76,0.546,A sharp/B flat,-7.356,Minor,0.247,0.127,0,0.117,0.855,86.011,202.553
Rap,Gangster Rap,0.653,0.842,B,-5.027,Minor,0.326,0.285,0.768,0.0786,0.696,79.979,182.126
Rap,Gangster Rap,0.753,0.846,E,-4.316,Minor,0.333,0.276,0,0.487,0.707,90.049,185.078
Rap,Gangster Rap,0.651,0.417,F,-11.24,Minor,0.24,0.205,0,0.133,0.661,76.052,184.712
Rap,Gangster Rap,0.676,0.823,E,-5.676,Minor,0.44,0.251,0,0.138,0.444,86.974,190.345
Rap,Gangster Rap,0.798,0.722,E,-4.799,Minor,0.103,0.596,0,0.236,0.686,75.031,194.194
Rap,Gangster Rap,0.743,0.621,F sharp/G flat,-7.006,Minor,0.244,0.207,0,0.15,0.609,77.985,195.396
Rap,Gangster Rap,0.89,0.735,F sharp/G flat,-6.412,Minor,0.456,0.0987,1.61e-4,0.179,0.257,79.98,198.113
Rap,Gangster Rap,0.83,0.581,G sharp/A flat,-7.941,Major,0.242,0.054,0.00117,0.0933,0.801,88.02,199.413
Rap,Gangster Rap,0.734,0.706,C,-7.337,Major,0.071,0.0876,0,0.159,0.44,150.076,198.5
Rap,Gangster Rap,0.763,0.818,E,-2.778,Minor,0.184,0.257,0,0.0845,0.211,101.09,201.213
Rap,Gangster Rap,0.732,0.763,A,-2.006,Major,0.205,0.775,0,0.136,0.542,82.985,200.853
Rap,Gangster Rap,0.845,0.664,B,-6.728,Minor,0.217,0.495,0.013,0.331,0.722,85.01,205.961
Rap,Gangster Rap,0.633,0.653,G sharp/A flat,-5.822,Major,0.371,0.644,0,0.0971,0.449,77.98,206.688
Rap,Gangster Rap,0.61,0.627,E,-5.707,Minor,0.0827,0.662,0,0.188,0.489,149.967,208.953
Rap,Gangster Rap,0.672,0.454,F,-8.729,Minor,0.139,0.818,1.08e-5,0.355,0.614,83.14,211.497
Rap,Gangster Rap,0.603,0.777,D sharp/E flat,-6.875,Minor,0.102,0.702,0,0.0821,0.322,145.985,212.063
Rap,Gangster Rap,0.785,0.752,A sharp/B flat,-5.216,Minor,0.26,0.039,0,0.114,0.588,95.944,213.469
Rap,Gangster Rap,0.634,0.568,E,-6.643,Minor,0.0753,0.222,0,0.36,0.68,171.841,213.947
Rap,Gangster Rap,0.713,0.646,F sharp/G flat,-7.443,Major,0.047,0.0421,4.74e-6,0.228,0.882,92.026,214.507
Rap,Gangster Rap,0.733,0.533,F sharp/G flat,-6.787,Minor,0.381,0.606,0,0.143,0.359,86.899,215.133
Rap,Gangster Rap,0.857,0.482,D sharp/E flat,-6.523,Minor,0.213,0.284,0,0.169,0.655,139.961,216.111
Rap,Gangster Rap,0.505,0.838,G sharp/A flat,-7.182,Major,0.48,0.124,0,0.118,0.741,126.216,217.208
Rap,Gangster Rap,0.848,0.473,E,-8.247,Minor,0.199,0.581,0.015,0.0787,0.757,159.983,220.566
Rap,Gangster Rap,0.864,0.507,B,-10.726,Minor,0.209,0.224,0,0.0942,0.198,116.978,223.603
Rap,Gangster Rap,0.719,0.374,B,-6.937,Minor,0.199,0.245,1.24e-6,0.342,0.459,81.024,229.107
Rap,Gangster Rap,0.756,0.754,A,-5.251,Minor,0.309,0.466,0,0.11,0.65,84.931,232.62
Rap,Gangster Rap,0.718,0.551,B,-3.94,Minor,0.154,0.106,0,0.153,0.55,78.013,234.231
Rap,Gangster Rap,0.612,0.536,F,-5.857,Minor,0.0314,0.508,2.62e-6,0.12,0.545,84.988,236
Rap,Gangster Rap,0.564,0.563,A,-9.33,Minor,0.255,0.506,0,0.113,0.392,176.209,236.613
Rap,Gangster Rap,0.736,0.665,C sharp/D flat,-5.642,Minor,0.0773,0.362,0,0.116,0.578,150.043,242.338
Rap,Gangster Rap,0.662,0.854,C,-6.126,Minor,0.192,0.318,0,0.201,0.417,92.01,242.667
Rap,Gangster Rap,0.621,0.511,G sharp/A flat,-6.551,Minor,0.0511,0.00936,0.00649,0.0956,0.57,150.006,242.8
Rap,Gangster Rap,0.565,0.968,A sharp/B flat,-1.965,Minor,0.235,0.172,0,0.284,0.682,170.026,244.349
Rap,Gangster Rap,0.566,0.947,A sharp/B flat,-2.101,Minor,0.277,0.00335,0,0.117,0.201,89.803,246.5
Rap,Gangster Rap,0.815,0.42,F sharp/G flat,-9.05,Minor,0.42,0.159,0.00137,0.0641,0.595,83.781,247.176
Rap,Gangster Rap,0.81,0.605,F,-7.228,Minor,0.422,0.377,0,0.114,0.496,93.944,250.76
Rap,Gangster Rap,0.84,0.704,E,-5.124,Minor,0.256,0.0528,0,0.321,0.546,92.02,252.72
Rap,Gangster Rap,0.605,0.585,G,-7.76,Minor,0.134,0.176,0,0.527,0.432,140.017,253.719
Rap,Gangster Rap,0.688,0.647,D,-7.759,Major,0.196,0.0926,0,0.116,0.565,87.818,200.647
Rap,Gangster Rap,0.653,0.599,F sharp/G flat,-7.427,Minor,0.0856,0.25,0,0.0998,0.72,152.189,255.478
Rap,Gangster Rap,0.803,0.66,A,-6.502,Minor,0.372,0.721,0,0.112,0.708,169.98,259.843
Rap,Gangster Rap,0.76,0.434,C,-11.095,Major,0.0455,0.286,0.0111,0.18,0.533,139.969,264
Rap,Gangster Rap,0.683,0.807,G sharp/A flat,-8.362,Major,0.257,0.0504,0,0.211,0.734,168.03,268.841
Rap,Gangster Rap,0.797,0.465,G,-8.454,Major,0.381,0.0186,7.3e-6,0.111,0.648,75.975,321.875
Rap,Gangster Rap,0.866,0.718,B,-4.212,Minor,0.0689,0.509,0,0.0629,0.509,126.007,205.827
Rap,Gangster Rap,0.739,0.379,C,-7.989,Major,0.242,0.252,1.78e-5,0.123,0.467,74.006,321.858
Rap,Gangster Rap,0.534,0.742,B,-6.674,Minor,0.0973,0.133,0,0.587,0.3,154.072,335
Rap,Gangster Rap,0.684,0.64,A sharp/B flat,-5.41,Major,0.13,0.49,3.54e-6,0.298,0.543,86.026,355.814
Rap,Gangster Rap,0.864,0.561,G sharp/A flat,-6.484,Major,0.305,0.096,0.00174,0.325,0.571,150.087,262.348
Rap,Gangster Rap,0.647,0.514,G sharp/A flat,-10.05,Major,0.0593,0.0655,0,0.398,0.387,79.974,240.693
Rap,Gangster Rap,0.552,0.932,E,-1.818,Minor,0.258,7.29e-4,0,0.209,0.705,85.567,242.573
Rap,Gangster Rap,0.752,0.782,E,-5.147,Minor,0.288,0.0483,0,0.34,0.487,90.854,199.333
Rap,Gangster Rap,0.918,0.734,B,-2.832,Minor,0.269,0.0294,7.9e-6,0.191,0.608,97.044,230.693
Rap,Gangster Rap,0.777,0.957,B,-3.201,Minor,0.318,0.18,0,0.296,0.543,105.755,313.053
Rap,Gangster Rap,0.949,0.661,F,-4.244,Minor,0.0572,0.0302,0,0.0454,0.76,104.504,284.2
Rap,Gangster Rap,0.772,0.644,A sharp/B flat,-6.318,Minor,0.265,0.158,4.14e-6,0.366,0.388,82.05,312.373
Rap,Gangster Rap,0.785,0.479,D sharp/E flat,-10.247,Major,0.362,0.0417,3.5e-5,0.334,0.727,87.691,339.893
Rap,Gangster Rap,0.853,0.876,C sharp/D flat,-3.415,Major,0.131,0.0426,0.00202,0.0548,0.845,99.236,246.667
Rap,Gangster Rap,0.851,0.583,G sharp/A flat,-11.022,Minor,0.286,0.0506,0,0.236,0.956,95.048,265.102
Rap,Gangster Rap,0.678,0.794,A sharp/B flat,-6.186,Minor,0.14,0.274,1.68e-6,0.124,0.54,87.374,290.573
Rap,Gangster Rap,0.805,0.737,B,-7.284,Major,0.251,0.34,0,0.901,0.486,92.929,251.067
Rap,Gangster Rap,0.831,0.7,A sharp/B flat,-4.113,Minor,0.205,0.0121,0,0.0854,0.528,99.276,353.133
Rap,Gangster Rap,0.729,0.581,F,-8.235,Minor,0.18,0.0777,3.81e-6,0.696,0.508,74.038,314.68
Rap,Gangster Rap,0.896,0.562,B,-12.899,Minor,0.306,0.0206,0,0.103,0.683,90.353,286.511
Rap,Gangster Rap,0.727,0.83,D,-5.835,Major,0.286,0.478,0,0.251,0.894,91.174,274.938
Rap,Gangster Rap,0.792,0.744,G,-7.18,Major,0.241,0.179,0,0.331,0.529,120.986,273.267
Rap,Gangster Rap,0.91,0.435,C sharp/D flat,-7.157,Major,0.361,0.04,0,0.191,0.391,92.18,238.2
Rap,Gangster Rap,0.852,0.741,C sharp/D flat,-5.435,Minor,0.135,0.0247,0.00106,0.0974,0.534,97.894,241.36
Rap,Gangster Rap,0.817,0.814,C sharp/D flat,-5.028,Major,0.222,0.114,0,0.351,0.923,103.545,250.333
Rap,Gangster Rap,0.756,0.53,G,-9.639,Major,0.142,0.00138,0.00701,0.323,0.524,79.855,274.307
Rap,Gangster Rap,0.855,0.287,A sharp/B flat,-19.876,Minor,0.3,0.0709,0,0.0911,0.727,93.609,294.267
Rap,Gangster Rap,0.742,0.878,C sharp/D flat,-7.1,Major,0.252,0.191,0,0.088,0.789,83.691,260.893
Rap,Gangster Rap,0.799,0.876,A sharp/B flat,-3.661,Minor,0.242,0.0424,1.08e-6,0.308,0.525,91.35,288.333
Rap,Gangster Rap,0.764,0.803,A sharp/B flat,-8.697,Minor,0.164,0.00246,0.0184,0.386,0.423,92.063,231
Rap,Gangster Rap,0.913,0.444,C,-8.718,Major,0.249,0.0281,4.17e-5,0.0626,0.628,94.984,311.667
Rap,Gangster Rap,0.827,0.728,D,-3.912,Major,0.307,0.0768,0,0.237,0.692,90.872,259.493
Rap,Gangster Rap,0.857,0.721,A sharp/B flat,-12.702,Minor,0.341,0.118,0,0.178,0.594,109.806,193.2
Rap,Gangster Rap,0.784,0.576,A sharp/B flat,-8.171,Minor,0.157,0.00588,0,0.332,0.582,99.05,250.04
Rap,Gangster Rap,0.546,0.796,C,-4.697,Major,0.269,3.73e-4,0,0.0505,0.25,175.136,232.409
Rap,Gangster Rap,0.77,0.812,G,-5.247,Major,0.146,0.0205,0,0.461,0.652,94.661,251.173
Rap,Gangster Rap,0.886,0.824,G,-8.803,Major,0.295,0.0128,0,0.106,0.64,93.003,257.493
Rap,Gangster Rap,0.778,0.867,C sharp/D flat,-6.586,Major,0.256,0.171,0,0.13,0.547,94.978,264.533
Rap,Gangster Rap,0.935,0.805,G,-4.782,Major,0.225,0.0143,1.53e-6,0.298,0.624,105.641,234.36
Rap,Gangster Rap,0.846,0.416,A sharp/B flat,-13.767,Minor,0.118,0.156,9.34e-6,0.238,0.645,96.188,259
Rap,Gangster Rap,0.733,0.442,A sharp/B flat,-14.498,Minor,0.37,0.0239,0,0.133,0.86,181.634,205.56
Rap,Gangster Rap,0.829,0.821,A,-6.184,Major,0.367,0.141,0,0.585,0.602,104.966,261.173
Rap,Gangster Rap,0.555,0.811,A sharp/B flat,-7.483,Minor,0.498,0.0301,0,0.108,0.565,77.073,324.707
Rap,Gangster Rap,0.87,0.637,G sharp/A flat,-9.065,Minor,0.296,0.0119,0,0.19,0.949,95.038,265.027
Rap,Gangster Rap,0.781,0.633,B,-6.983,Minor,0.291,0.0969,9.84e-4,0.154,0.913,100.414,174.8
Rap,Gangster Rap,0.907,0.818,F sharp/G flat,-3.777,Minor,0.26,0.0385,0,0.293,0.721,98.093,336.707
Rap,Gangster Rap,0.71,0.905,C sharp/D flat,-2.578,Major,0.324,0.0391,0.00093000000000000005,0.0562,0.817,198.5,246.147
Rap,Gangster Rap,0.775,0.837,A sharp/B flat,-4.965,Minor,0.39,0.0383,0,0.315,0.807,95.86,244.6
Rap,Gangster Rap,0.876,0.662,D,-6.482,Minor,0.426,0.0608,0,0.127,0.844,75.445,163.32
Rap,Gangster Rap,0.888,0.43,A,-6.728,Major,0.588,0.0786,1.58e-6,0.132,0.45,120.088,160.013
Rap,Gangster Rap,0.599,0.857,G,-5.7,Major,0.299,0.0321,0,0.4,0.469,187.985,151.915
Rap,Gangster Rap,0.766,0.606,A,-6.064,Major,0.456,0.00266,0,0.166,0.352,160.223,140
Rap,Gangster Rap,0.772,0.413,C,-8.193,Minor,0.089,0.0361,0,0.111,0.211,131.965,246.213
Rap,Gangster Rap,0.935,0.699,A sharp/B flat,-10.394,Minor,0.25,0.00278,1.52e-5,0.101,0.683,98.44,117.073
Rap,Gangster Rap,0.617,0.953,D,-4.162,Major,0.0693,0.119,0,0.331,0.594,154.964,192.2
Rap,Gangster Rap,0.845,0.76,C sharp/D flat,-6.008,Minor,0.362,0.209,0,0.105,0.516,101.91,145.547
Rap,Gangster Rap,0.893,0.493,A sharp/B flat,-8.558,Minor,0.374,0.00289,0,0.209,0.416,83.028,138.768
Rap,Gangster Rap,0.671,0.833,F,-5.152,Minor,0.395,0.0825,0,0.0726,0.702,79.351,233.278
Rap,Gangster Rap,0.849,0.755,C sharp/D flat,-7.399,Minor,0.363,0.346,0,0.0564,0.393,144.186,206.655
Rap,Gangster Rap,0.746,0.527,C sharp/D flat,-6.93,Major,0.259,0.00388,0,0.296,0.392,131.792,132.987
Rap,Gangster Rap,0.769,0.523,G,-9.762,Major,0.273,0.089,0,0.16,0.449,139.785,102.857
Rap,Gangster Rap,0.951,0.322,C sharp/D flat,-13.615,Major,0.588,0.00136,0,0.211,0.366,126.01,162.82
Rap,Gangster Rap,0.68,0.692,C,-6.546,Minor,0.0392,0.465,0,0.35,0.902,130.206,98.287
Rap,Gangster Rap,0.964,0.346,F,-9.309,Minor,0.53,0.035,0,0.108,0.562,119.958,142.273
Rap,Gangster Rap,0.787,0.713,G,-5.252,Major,0.401,0.0849,0,0.717,0.762,175.041,148.759
Rap,Gangster Rap,0.759,0.73,C,-7.985,Minor,0.0516,0.145,3.06e-6,0.11,0.74,115.007,268.434
Rap,Gangster Rap,0.831,0.795,C sharp/D flat,-6.186,Major,0.264,0.221,0,0.291,0.744,160.063,96.064
Rap,Gangster Rap,0.964,0.487,A sharp/B flat,-6.071,Minor,0.421,0.00127,6.57e-6,0.115,0.107,127.05,154.024
Rap,Gangster Rap,0.734,0.751,C sharp/D flat,-7.26,Major,0.285,0.00529,0,0.183,0.56,161.997,159.916
Rap,Gangster Rap,0.722,0.716,G sharp/A flat,-5.258,Minor,0.377,0.00818,0,0.892,0.799,128,181.238
Rap,Gangster Rap,0.97,0.463,A sharp/B flat,-7.259,Major,0.366,0.0957,0,0.151,0.46,108.003,142.417
Rap,Gangster Rap,0.932,0.547,C,-7.787,Minor,0.333,0.0388,0,0.0924,0.695,94.998,176.64
Rap,Gangster Rap,0.753,0.872,B,-5.392,Minor,0.332,0.301,0,0.136,0.85,166.055,188.234
Rap,Gangster Rap,0.81,0.754,F,-6.138,Minor,0.302,0.0243,0,0.255,0.68,148.091,79.36
Rap,Gangster Rap,0.779,0.767,B,-5.462,Minor,0.258,0.00214,0,0.102,0.523,91.981,154.565
Rap,Gangster Rap,0.846,0.58,A,-7.92,Minor,0.476,0.0185,1.83e-5,0.057,0.553,103.956,161.307
Rap,Gangster Rap,0.788,0.747,E,-4.455,Minor,0.222,0.0198,0,0.386,0.622,164.96,102.867
Rap,Gangster Rap,0.686,0.83,C,-5.202,Minor,0.277,0.0831,0,0.335,0.758,162.149,139.134
Rap,Gangster Rap,0.834,0.621,G,-6.156,Major,0.0821,0.0918,0,0.0759,0.613,140.05,244.506
Rap,Gangster Rap,0.946,0.331,G sharp/A flat,-14.408,Minor,0.545,9.74e-4,0,0.0896,0.417,124.988,137.28
Rap,Gangster Rap,0.79,0.394,C,-9.938,Minor,0.0671,0.0626,5.22e-4,0.111,0.104,134.148,115.075
Rap,Gangster Rap,0.802,0.82,A sharp/B flat,-5.969,Minor,0.146,0.0579,0,0.149,0.613,164.005,172.196
Rap,Gangster Rap,0.698,0.791,A sharp/B flat,-6.581,Minor,0.255,0.0133,0,0.361,0.838,87.497,164.833
Rap,Gangster Rap,0.867,0.492,D,-8.088,Major,0.279,0.253,0,0.288,0.567,120.981,155.482
Rap,Gangster Rap,0.808,0.617,A sharp/B flat,-9.32,Minor,0.442,0.113,0,0.734,0.632,149.962,166.4
Rap,Gangster Rap,0.865,0.428,C sharp/D flat,-9.901,Major,0.853,0.0552,0,0.307,0.531,123.163,129.306
Rap,Gangster Rap,0.894,0.511,D,-4.768,Major,0.42,0.0251,0,0.14,0.568,120.08,176.632
Rap,Gangster Rap,0.772,0.639,C sharp/D flat,-7.119,Major,0.467,0.15,0,0.0698,0.261,168.112,166.56
Rap,Gangster Rap,0.852,0.73,C sharp/D flat,-5.803,Major,0.0579,0.0219,0,0.336,0.394,92.506,157.693
Rap,Gangster Rap,0.929,0.437,A sharp/B flat,-5.98,Major,0.41,0.233,3.26e-6,0.096,0.38,140.038,193.747
Rap,Gangster Rap,0.744,0.677,F,-4.605,Major,0.0873,0.181,0,0.158,0.417,155.954,135.479
Rap,Gangster Rap,0.917,0.76,C sharp/D flat,-3.29,Major,0.38,0.0263,0,0.0976,0.813,136.014,135.698
Rap,Gangster Rap,0.691,0.778,C sharp/D flat,-4.957,Major,0.134,0.0465,0,0.136,0.685,78.496,157.643
Rap,Gangster Rap,0.72,0.656,B,-6.969,Major,0.294,0.102,0,0.27,0.411,81.943,160.707
Rap,Gangster Rap,0.889,0.511,C sharp/D flat,-9.043,Minor,0.317,0.0394,0,0.233,0.53,77.993,212.767
Rap,Gangster Rap,0.728,0.834,G sharp/A flat,-5.16,Minor,0.105,0.0168,0.33,0.118,0.46,160.157,156.323
Rap,Gangster Rap,0.814,0.402,C sharp/D flat,-10.296,Major,0.728,0.0812,0,0.0844,0.3,159.941,108.554
Rap,Gangster Rap,0.787,0.619,A,-7.32,Major,0.17,0.181,0,0.323,0.824,124.09,127.843
Rap,Gangster Rap,0.765,0.671,A,-5.249,Minor,0.278,0.344,0,0.0506,0.798,84.5,249.867
Rap,Gangster Rap,0.683,0.74,B,-6.041,Minor,0.0462,0.00228,0,0.238,0.65,129.515,281.773
Rap,Gangster Rap,0.687,0.781,G,-6.616,Major,0.172,0.0959,7.13e-5,0.48,0.409,94.639,211.867
Rap,Gangster Rap,0.752,0.611,B,-8.681,Minor,0.315,0.21,0,0.778,0.746,90.993,279.933
Rap,Gangster Rap,0.902,0.653,E,-5.425,Minor,0.284,0.19,9.83e-4,0.0895,0.863,94.069,236.12
Rap,Gangster Rap,0.884,0.679,A sharp/B flat,-5.857,Minor,0.282,0.0957,0.00209,0.0289,0.591,76.993,238.467
Rap,Gangster Rap,0.812,0.554,C sharp/D flat,-9.806,Minor,0.209,0.247,0,0.129,0.687,146.099,323.96
Rap,Gangster Rap,0.854,0.503,E,-13.406,Minor,0.224,0.529,8.26e-6,0.112,0.766,95.276,250.107
Rap,Gangster Rap,0.743,0.516,B,-8.27,Minor,0.397,0.028,1.89e-5,0.273,0.614,188.247,255.16
Rap,Gangster Rap,0.736,0.47,C,-6.409,Major,0.1,0.0397,0.0295,0.0816,0.171,96.229,159.267
Rap,Gangster Rap,0.859,0.671,F,-4.581,Minor,0.205,0.0918,2.51e-5,0.386,0.609,85.112,293.227
Rap,Gangster Rap,0.49,0.763,G sharp/A flat,-3.802,Major,0.108,0.0114,0,0.138,0.632,79.015,301.4
Rap,Gangster Rap,0.856,0.696,F sharp/G flat,-3.51,Major,0.226,0.0405,8.75e-6,0.0901,0.718,89.738,278.2
Rap,Gangster Rap,0.7,0.76,F sharp/G flat,-5.881,Minor,0.473,0.0124,0,0.154,0.438,170.297,305.28
Rap,Gangster Rap,0.815,0.529,F sharp/G flat,-10.117,Minor,0.28,0.0191,0,0.406,0.73,99.439,325.933
Rap,Gangster Rap,0.857,0.867,F sharp/G flat,-4.952,Minor,0.0635,0.0271,0,0.128,0.918,104.382,253.133
Rap,Gangster Rap,0.863,0.883,G sharp/A flat,-3.885,Major,0.123,0.0384,5.69e-4,0.0511,0.859,99.247,246.667
Rap,Gangster Rap,0.655,0.699,G sharp/A flat,-9.432,Major,0.636,0.0457,0,0.256,0.734,174.121,204.067
Rap,Gangster Rap,0.851,0.703,F sharp/G flat,-8.4,Minor,0.24,0.0581,0,0.0933,0.837,100.002,253.307
Rap,Gangster Rap,0.865,0.841,G,-5.381,Major,0.225,0.022,0,0.0714,0.674,91.982,292.333
Rap,Gangster Rap,0.789,0.634,A sharp/B flat,-6.493,Minor,0.238,0.194,7.27e-6,0.37,0.377,82.089,312.373
Rap,Gangster Rap,0.947,0.854,G,-5.028,Major,0.216,0.0117,1.16e-4,0.161,0.775,104.076,175.24
Rap,Gangster Rap,0.932,0.499,A sharp/B flat,-5.957,Minor,0.172,0.0476,0,0.121,0.697,103.049,239.293
Rap,Gangster Rap,0.865,0.657,G,-6.722,Major,0.076,0.0404,0,0.14,0.316,111.115,268.96
