"Genre","SubGenre","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Duration"
"EDM","Pop EDM",0.56,0.869,"Fsharp/Gflat",-4.587,"Minor",0.0622,0.00214,4.06e-06,0.304,0.177,134.934,189.333
"R&B","Neo Soul",0.819,0.428,"F",-9.883,"Minor",0.317,0.128,0.00151,0.211,0.454,87.9,307.44
"Rap","Trap",0.835,0.446,"Csharp/Dflat",-6.562,"Major",0.0713,0.22,0,0.076,0.261,128.1,274.752
"Latin","Latin Hip-Hop",0.65,0.847,"C",-5.481,"Minor",0.0478,0.669,0,0.0533,0.953,99.454,327.36
"Pop","Post-Teen Pop",0.422,0.264,"Gsharp/Aflat",-7.064,"Major",0.0322,0.922,0,0.132,0.331,119.93,269.56
"Rock","Classic Rock",0.575,0.408,"G",-10.245,"Major",0.0299,0.185,0,0.104,0.448,75.286,262.56
"EDM","Pop EDM",0.76,0.652,"Fsharp/Gflat",-7.321,"Major",0.232,0.0348,0,0.307,0.759,100.315,177.685
"Rap","Hip-Hop",0.8,0.656,"F",-5.874,"Minor",0.114,0.0144,0,0.354,0.436,119.921,285.894
"R&B","Hip-Pop",0.881,0.488,"Fsharp/Gflat",-8.922,"Minor",0.118,0.211,0.000168,0.0902,0.617,122.988,202.652
"Pop","Indie Poptimism",0.617,0.615,"E",-6.518,"Major",0.0567,0.0139,0,0.0897,0.564,125.898,218.631
"EDM","Pop EDM",0.778,0.948,"A",-5.681,"Major",0.0832,0.0147,0.383,0.0741,0.87,116.987,192.308
"Pop","Dance Pop",0.504,0.847,"G",-6.81,"Minor",0.0442,0.00434,0,0.816,0.28,127.854,211.89
"Pop","Dance Pop",0.701,0.911,"Csharp/Dflat",-4.064,"Minor",0.062,0.0496,1.79e-06,0.587,0.461,126.038,185.064
"Pop","Indie Poptimism",0.713,0.771,"Gsharp/Aflat",-8.415,"Minor",0.167,0.187,3.08e-05,0.0876,0.447,120.044,324.569
"Pop","Electropop",0.636,0.815,"F",-5.098,"Minor",0.0581,0.0185,0,0.163,0.636,123.063,219.043
"R&B","Hip-Pop",0.832,0.484,"Asharp/Bflat",-4.06,"Major",0.189,0.665,1.02e-05,0.0822,0.83,142.111,257.646
"Latin","Tropical",0.632,0.68,"B",-7.521,"Minor",0.03,0.032,0.00268,0.102,0.505,124.026,201.29
"Pop","Post-Teen Pop",0.722,0.461,"E",-6.428,"Major",0.0319,0.256,0,0.214,0.464,119.91,208.493
"EDM","Electro House",0.853,0.841,"D",-4.894,"Major",0.307,0.00123,0.504,0.433,0.232,125.01,207.512
"EDM","Pop EDM",0.523,0.712,"Dsharp/Eflat",-6.099,"Major",0.0342,0.0021,0.000267,0.107,0.184,91.983,202.002
"EDM","Big Room",0.565,0.957,"Dsharp/Eflat",-4.167,"Minor",0.0723,0.00923,0.69,0.293,0.175,127.953,225
"Pop","Electropop",0.501,0.865,"Gsharp/Aflat",-7.583,"Major",0.0298,0.000244,0.11,0.224,0.727,125.997,256.973
"EDM","Pop EDM",0.832,0.55,"F",-7.026,"Minor",0.0587,0.249,8.17e-06,0.182,0.881,154.064,152.784
"Rock","Hard Rock",0.594,0.866,"A",-4.741,"Minor",0.0828,0.0315,0.000586,0.08,0.856,160.025,172.221
"EDM","Pop EDM",0.9,0.482,"B",-8.98,"Minor",0.421,0.201,0,0.106,0.68,127.866,114.965
"EDM","Electro House",0.823,0.86,"D",-4.999,"Major",0.163,0.0594,0.000744,0.109,0.731,124.023,176.613
"Rock","Hard Rock",0.587,0.635,"F",-5.47,"Major",0.0377,0.0353,0,0.331,0.591,96.519,172.516
"Rock","Hard Rock",0.277,0.962,"E",-3.408,"Minor",0.115,0.00398,0,0.354,0.351,95.044,185.697
"EDM","Pop EDM",0.748,0.777,"G",-9.353,"Major",0.073,0.00575,0.806,0.654,0.41,139.99,198.912
"Pop","Electropop",0.58,0.89,"G",-7.166,"Major",0.0331,0.0226,0.213,0.161,0.743,139.98,286.948
"EDM","Pop EDM",0.761,0.828,"Asharp/Bflat",-6.172,"Minor",0.0291,0.0175,0.000334,0.124,0.55,124.035,188.71
"Rap","Southern Hip-Hop",0.809,0.866,"Fsharp/Gflat",-5.221,"Minor",0.254,0.00672,0,0.12,0.558,142.102,213.053
"Pop","Electropop",0.625,0.726,"B",-11.402,"Minor",0.0444,0.0158,0.000169,0.0625,0.507,124.945,280.4
"Rap","Gangster Rap",0.754,0.567,"A",-10.331,"Major",0.322,0.387,0,0.141,0.699,98.844,243.707
"Rock","Album Rock",0.722,0.677,"B",-10.683,"Major",0.0413,0.368,1.26e-06,0.074,0.903,108.531,207.573
"R&B","Urban Contemporary",0.678,0.491,"F",-5.815,"Major",0.0358,0.565,2.78e-05,0.0772,0.519,81.997,239.317
"Rock","Album Rock",0.543,0.912,"G",-10.71,"Major",0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,256.733
"Pop","Electropop",0.631,0.661,"F",-5.5,"Minor",0.0999,0.227,1.43e-06,0.166,0.698,174.031,178.333
"R&B","Neo Soul",0.738,0.617,"Csharp/Dflat",-6.775,"Minor",0.0514,0.511,0,0.201,0.783,130.096,179.147
"Latin","Latin Pop",0.718,0.964,"Gsharp/Aflat",-9.058,"Major",0.0839,0.00483,0.00485,0.83,0.487,123.999,226.452
"Latin","Latin Pop",0.748,0.718,"E",-8.131,"Major",0.0612,0.266,0,0.241,0.627,100.001,227.8
"Rap","Gangster Rap",0.782,0.657,"Gsharp/Aflat",-8.395,"Minor",0.174,0.0159,4.86e-06,0.0847,0.591,133.97,190.4
"EDM","Electro House",0.795,0.76,"Fsharp/Gflat",-7.601,"Major",0.0409,0.000179,0.0145,0.0533,0.328,123.991,408.393
"Pop","Post-Teen Pop",0.708,0.647,"B",-6.128,"Major",0.0298,0.117,0,0.111,0.654,129.95,213.747
"Pop","Post-Teen Pop",0.529,0.899,"B",-4.289,"Major",0.0357,0.000374,3.46e-05,0.129,0.699,138.996,214.16
"Rap","Trap",0.835,0.572,"A",-5.86,"Major",0.244,0.149,0.00617,0.156,0.459,145.914,257.556
"Rock","Permanent Wave",0.629,0.876,"C",-10.141,"Major",0.0444,0.0864,7.72e-05,0.0431,0.358,118.01,220.96
"R&B","New Jack Swing",0.777,0.474,"G",-6.917,"Major",0.225,0.105,0.000243,0.155,0.336,96.084,229.52
"R&B","Neo Soul",0.653,0.265,"E",-12.324,"Minor",0.0709,0.702,0.000215,0.0963,0.367,99.732,304.653
"Rock","Classic Rock",0.516,0.72,"Fsharp/Gflat",-4.738,"Minor",0.0356,0.000242,3.32e-06,0.12,0.366,100.584,219.4
"Pop","Dance Pop",0.637,0.503,"Csharp/Dflat",-6.927,"Major",0.336,0.713,0.000113,0.109,0.661,81.061,208
"Rock","Hard Rock",0.487,0.96,"Fsharp/Gflat",-5.319,"Major",0.106,1.48e-05,0.199,0.0836,0.132,107.053,255.642
"Rock","Classic Rock",0.758,0.627,"A",-7.831,"Major",0.0523,0.116,0.000727,0.106,0.601,98.507,303.067
"Rock","Classic Rock",0.786,0.87,"Csharp/Dflat",-3.875,"Minor",0.0316,0.413,0.000494,0.0389,0.864,100.66,265.173
"EDM","Electro House",0.668,0.971,"F",-1.881,"Major",0.145,0.00432,0.605,0.0477,0.543,126.979,201.732
"R&B","New Jack Swing",0.67,0.468,"Csharp/Dflat",-6.725,"Minor",0.0328,0.325,0,0.0516,0.486,140.069,299.8
"Latin","Latin Hip-Hop",0.461,0.748,"Csharp/Dflat",-6.122,"Major",0.033,0.0444,0,0.125,0.115,180.063,237.987
"Pop","Indie Poptimism",0.564,0.719,"Csharp/Dflat",-5.505,"Major",0.0475,0.0126,0.000177,0.0536,0.251,119.023,251.32
"Latin","Latin Hip-Hop",0.806,0.558,"A",-6.46,"Major",0.0683,0.482,0,0.0618,0.678,95.016,198.973
"EDM","Pop EDM",0.499,0.61,"Csharp/Dflat",-4.48,"Major",0.031,0.606,1.81e-05,0.0693,0.299,155.212,185
"Pop","Indie Poptimism",0.741,0.626,"Csharp/Dflat",-4.826,"Minor",0.0886,0.02,0,0.0828,0.706,108.029,188.493
"Rock","Album Rock",0.668,0.76,"G",-6.831,"Major",0.034,0.137,0,0.0803,0.61,114.378,235.667
"Latin","Latin Hip-Hop",0.648,0.661,"B",-5.027,"Major",0.195,0.121,2.33e-06,0.12,0.813,113.363,305.962
"Rap","Trap",0.779,0.75,"C",-6.411,"Major",0.163,0.138,1.35e-05,0.106,0.432,159.925,276.004
"Rock","Album Rock",0.67,0.732,"Csharp/Dflat",-7.056,"Major",0.0319,0.00674,0.051,0.141,0.743,120.973,490.601
"Rock","Classic Rock",0.51,0.926,"E",-4.073,"Minor",0.0613,0.00368,0.0365,0.137,0.6,137.374,262.853
"Rap","Gangster Rap",0.936,0.474,"Csharp/Dflat",-9.694,"Major",0.393,0.0213,0,0.111,0.168,129.999,166.91
"Rap","Hip-Hop",0.799,0.0375,"B",-15.162,"Major",0.456,0.891,0.928,0.102,0.615,78.132,147.716
"Rock","Hard Rock",0.567,0.854,"D",-7.425,"Major",0.0302,5.26e-05,0.0264,0.151,0.85,133.187,303.747
"Latin","Tropical",0.675,0.792,"Gsharp/Aflat",-4.725,"Major",0.0347,0.0455,1.05e-05,0.107,0.403,116.076,159.31
"EDM","Electro House",0.808,0.764,"G",-7.352,"Minor",0.0531,0.00188,0.214,0.19,0.533,125.005,216.543
"Pop","Dance Pop",0.646,0.792,"Csharp/Dflat",-5.679,"Minor",0.0661,0.0108,0,0.587,0.37,105.052,148.986
"Rap","Gangster Rap",0.467,0.57,"A",-8.026,"Major",0.4,0.415,0,0.0779,0.434,174.95,97.653
"Latin","Latin Pop",0.627,0.752,"E",-6.975,"Major",0.277,0.0356,0,0.11,0.603,198.106,171.02
"Rap","Gangster Rap",0.715,0.776,"D",-5.266,"Major",0.349,0.117,0,0.127,0.804,173.063,251.927
"Pop","Electropop",0.648,0.755,"C",-7.901,"Major",0.03,0.0141,0.000249,0.225,0.607,126.341,294.587
"R&B","Neo Soul",0.73,0.422,"F",-6.211,"Minor",0.0678,0.123,0.00292,0.105,0.505,118.427,173.785
"Rock","Classic Rock",0.615,0.689,"F",-9.602,"Major",0.0297,0.0442,0.00704,0.278,0.736,131.824,263.867
"EDM","Electro House",0.819,0.825,"Dsharp/Eflat",-6.657,"Minor",0.0654,0.144,0.673,0.0951,0.539,114.992,286.5
"Rock","Hard Rock",0.71,0.544,"Gsharp/Aflat",-8.858,"Major",0.0389,0.0054,0.0266,0.0965,0.316,143.987,192.372
"Latin","Latin Hip-Hop",0.759,0.593,"F",-14.671,"Major",0.0782,0.00473,0.0637,0.0757,0.56,121.091,466.8
"R&B","New Jack Swing",0.662,0.507,"F",-8.238,"Major",0.118,0.257,0,0.0465,0.676,86.412,223.44
"R&B","Hip-Pop",0.559,0.491,"D",-6.406,"Minor",0.0346,0.0567,0,0.0992,0.114,153.131,244.874
"Rap","Trap",0.739,0.578,"C",-8.561,"Minor",0.23,0.813,0,0.11,0.5,143.953,174.56
"R&B","Hip-Pop",0.756,0.703,"B",-6.927,"Major",0.431,0.206,0,0.28,0.311,132.067,158.2
"Pop","Indie Poptimism",0.891,0.358,"Asharp/Bflat",-8.596,"Minor",0.0478,0.158,0.000438,0.0828,0.769,108.006,218.792
"Rap","Southern Hip-Hop",0.8,0.707,"D",-3.161,"Major",0.204,0.0425,3.93e-06,0.288,0.621,91.229,296.307
"R&B","New Jack Swing",0.749,0.679,"F",-5.889,"Minor",0.238,0.0177,9.33e-06,0.406,0.672,85.04,293.667
"Rap","Gangster Rap",0.547,0.63,"Asharp/Bflat",-8.772,"Minor",0.493,0.0123,0.00233,0.14,0.555,192.733,257.747
"EDM","Pop EDM",0.783,0.58,"G",-6.548,"Major",0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193.4
"R&B","Neo Soul",0.427,0.465,"Fsharp/Gflat",-6.595,"Major",0.0291,0.461,5.52e-05,0.154,0.458,112.137,206.387
"EDM","Electro House",0.705,0.462,"A",-11.581,"Minor",0.0495,0.00472,0.721,0.121,0.591,123.012,333.852
"Rock","Classic Rock",0.723,0.863,"D",-7.89,"Major",0.0338,0.0383,0.0317,0.128,0.931,136.302,222.813
"Rap","Gangster Rap",0.746,0.727,"B",-8.787,"Major",0.147,0.0775,0,0.585,0.517,152.084,344.933
"Rock","Classic Rock",0.61,0.838,"D",-8.616,"Major",0.0301,0.102,6.14e-05,0.111,0.693,129.583,237
"Latin","Tropical",0.745,0.924,"F",-3.898,"Major",0.0355,0.201,5.01e-05,0.121,0.909,103.033,237.387
"EDM","Electro House",0.867,0.922,"Asharp/Bflat",-4.597,"Minor",0.12,0.0209,0.389,0.461,0.159,135.056,206.222
"Latin","Latin Hip-Hop",0.829,0.433,"Csharp/Dflat",-7.622,"Major",0.391,0.136,2.91e-06,0.306,0.928,91.071,277.439
"Rap","Gangster Rap",0.822,0.81,"Csharp/Dflat",-5,"Major",0.236,0.11,0,0.352,0.917,103.605,250.32
"R&B","Urban Contemporary",0.774,0.836,"A",-2.323,"Minor",0.152,0.288,2.44e-05,0.0824,0.494,112.014,201.271
"Latin","Tropical",0.736,0.499,"G",-9.404,"Major",0.0766,0.158,1.75e-06,0.0669,0.543,171.9,241.311
"Rock","Hard Rock",0.225,0.951,"C",-4.654,"Major",0.0924,0.00837,0.000225,0.219,0.471,173.241,233.947
"Rap","Trap",0.945,0.565,"D",-6.194,"Major",0.159,0.113,6.92e-06,0.0686,0.509,119.938,128.88
"EDM","Pop EDM",0.735,0.686,"E",-7.562,"Minor",0.0366,0.00108,0.871,0.0933,0.0656,121.011,258.933
"Pop","Post-Teen Pop",0.775,0.825,"G",-5.402,"Major",0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182.667
"EDM","Progessive Electro House",0.617,0.931,"Csharp/Dflat",-5.206,"Major",0.0473,0.000368,0.877,0.0822,0.0641,130.047,343.588
"EDM","Progessive Electro House",0.671,0.916,"Asharp/Bflat",-4.777,"Minor",0.0515,0.00072,0.725,0.0992,0.266,123.949,190.073
"EDM","Electro House",0.602,0.959,"D",-7.36,"Major",0.0493,0.0153,0.799,0.0934,0.239,127.995,213.585
"EDM","Progessive Electro House",0.744,0.956,"G",-4.797,"Major",0.052,0.00161,0.85,0.339,0.542,127.996,286.907
"Rap","Hip-Hop",0.667,0.741,"Csharp/Dflat",-4.099,"Major",0.0378,0.0425,0,0.0761,0.422,149.908,204.747
"Rock","Permanent Wave",0.335,0.776,"A",-5.32,"Minor",0.0325,9.27e-06,9.51e-06,0.369,0.219,90.59,276.867
"Latin","Latin Hip-Hop",0.749,0.867,"E",-7.057,"Minor",0.0334,0.0817,0.00137,0.296,0.96,89.969,196.105
"R&B","Hip-Pop",0.612,0.802,"Gsharp/Aflat",-4.013,"Major",0.173,0.111,0,0.226,0.771,91.905,240.353
"Latin","Latin Pop",0.794,0.882,"Csharp/Dflat",-5.589,"Major",0.0361,0.114,7.98e-05,0.062,0.642,117.009,188.213
"EDM","Progessive Electro House",0.81,0.791,"C",-5.332,"Minor",0.0969,0.00237,0.000172,0.209,0.426,125.013,344.107
"Rock","Hard Rock",0.409,0.952,"D",-3.761,"Minor",0.0756,1.23e-05,0.000156,0.31,0.55,80.899,203.693
"Rap","Gangster Rap",0.927,0.509,"Csharp/Dflat",-9.718,"Major",0.0539,4.89e-05,1.06e-06,0.0958,0.29,135.96,104.09
"EDM","Electro House",0.673,0.955,"Fsharp/Gflat",-2.807,"Minor",0.0615,0.0748,0.741,0.351,0.302,128.014,193.125
"R&B","Hip-Pop",0.535,0.635,"G",-6.364,"Minor",0.0473,0.415,0.000847,0.0712,0.434,99.01,184.894
"Rap","Southern Hip-Hop",0.812,0.554,"Csharp/Dflat",-9.806,"Minor",0.209,0.247,0,0.129,0.687,146.099,323.96
"Rap","Trap",0.813,0.371,"E",-10.093,"Minor",0.261,0.396,0,0.0988,0.274,129.966,232.334
"EDM","Progessive Electro House",0.595,0.736,"Gsharp/Aflat",-3.115,"Major",0.0406,0.116,0,0.0931,0.506,127.956,217.347
"Rap","Trap",0.699,0.575,"Csharp/Dflat",-9.922,"Major",0.159,0.218,0,0.112,0.234,148.767,116.24
"EDM","Pop EDM",0.549,0.753,"B",-4.728,"Minor",0.104,0.656,0,0.442,0.55,112.361,193.103
"R&B","Hip-Pop",0.39,0.834,"A",-6.367,"Major",0.0444,0.0554,0.18,0.103,0.684,157.077,275.933
"EDM","Pop EDM",0.691,0.795,"D",-6.896,"Major",0.043,0.00732,0.545,0.0748,0.472,128.012,195.12
"Rap","Trap",0.701,0.682,"F",-11.993,"Major",0.205,0.0285,0.00319,0.332,0.267,100.029,211.168
"R&B","New Jack Swing",0.831,0.921,"F",-2.383,"Minor",0.0581,0.153,0.00213,0.305,0.794,108.002,239.227
"R&B","Neo Soul",0.643,0.132,"F",-11.266,"Minor",0.0931,0.909,0,0.101,0.132,114.251,234.08
"Pop","Electropop",0.503,0.761,"C",-4.138,"Minor",0.0319,0.0275,0.000695,0.119,0.335,115.696,213.453
"Pop","Electropop",0.721,0.691,"F",-4.671,"Major",0.0536,0.0159,1.87e-06,0.286,0.343,118.018,203
"EDM","Progessive Electro House",0.659,0.926,"D",-5.563,"Major",0.0602,0.00145,0.132,0.0599,0.0566,128.016,219.121
"EDM","Electro House",0.615,0.919,"B",-4.999,"Major",0.0367,0.00201,0.687,0.196,0.225,127.991,193.14
"Rock","Hard Rock",0.373,0.867,"Asharp/Bflat",-4.66,"Minor",0.0511,0.000643,0.000226,0.318,0.104,160.011,261
"Latin","Tropical",0.715,0.802,"Fsharp/Gflat",-5.002,"Major",0.0298,0.0816,0,0.108,0.379,113.986,166.299
"Rap","Southern Hip-Hop",0.357,0.872,"A",-6.146,"Major",0.0672,0.00645,0.0227,0.695,0.691,185.185,164.811
"Rap","Southern Hip-Hop",0.897,0.65,"G",-8.332,"Major",0.305,0.354,0,0.159,0.717,109.601,123.899
"EDM","Big Room",0.6,0.987,"D",-4.732,"Major",0.0642,0.000234,0.823,0.337,0.277,150.022,169.819
"Latin","Latin Hip-Hop",0.758,0.595,"D",-12.373,"Major",0.422,0.0794,0.00815,0.0873,0.239,127.687,244
"Latin","Reggaeton",0.738,0.748,"C",-4.902,"Major",0.0453,0.182,0,0.11,0.896,94.949,217.253
"Rap","Southern Hip-Hop",0.716,0.533,"Asharp/Bflat",-9.523,"Minor",0.0324,0.608,1.1e-06,0.152,0.561,140.022,220.415
"R&B","New Jack Swing",0.885,0.727,"F",-5.972,"Minor",0.109,0.0739,2.23e-05,0.152,0.88,107.002,215.2
"Rock","Album Rock",0.404,0.695,"D",-6.162,"Major",0.034,0.587,0.0383,0.159,0.646,133.135,301.72
"Rock","Hard Rock",0.522,0.882,"C",-3.216,"Major",0.0359,0.0599,0.00021,0.33,0.815,122.541,250.627
"R&B","Hip-Pop",0.437,0.481,"B",-9.681,"Minor",0.237,0.377,0,0.33,0.216,83.606,239.947
"Rock","Album Rock",0.732,0.76,"Csharp/Dflat",-5.545,"Major",0.0748,0.221,0,0.0934,0.715,106.067,275.093
"Rap","Southern Hip-Hop",0.91,0.763,"Csharp/Dflat",-5.275,"Major",0.261,0.0563,0,0.0686,0.616,119.979,228.72
"Rap","Hip-Hop",0.641,0.869,"G",-2.953,"Major",0.303,0.0961,0,0.382,0.581,94.528,154.105
"Rap","Gangster Rap",0.908,0.721,"Csharp/Dflat",-2.761,"Minor",0.316,0.274,0,0.0758,0.767,90.01,193.467
"R&B","New Jack Swing",0.715,0.879,"Csharp/Dflat",-6.505,"Minor",0.0403,0.0745,2.85e-06,0.371,0.661,107.088,338.253
"Pop","Indie Poptimism",0.382,0.657,"Asharp/Bflat",-4.867,"Major",0.0329,0.11,0.00037,0.103,0.372,182.141,263.453
"Rap","Hip-Hop",0.702,0.439,"Csharp/Dflat",-15.213,"Major",0.039,0.0123,0.0813,0.0702,0.651,140.032,120.918
"Latin","Latin Hip-Hop",0.792,0.819,"F",-5.418,"Major",0.0867,0.0309,0,0.389,0.433,89.98,205.52
"EDM","Electro House",0.75,0.779,"G",-6.817,"Major",0.0497,0.0023,0.402,0.476,0.702,123.353,205.667
"Rap","Southern Hip-Hop",0.735,0.844,"Csharp/Dflat",-5.215,"Major",0.167,0.142,0,0.319,0.742,156.069,286.427
"Rap","Southern Hip-Hop",0.745,0.637,"Gsharp/Aflat",-4.946,"Major",0.0439,0.0206,0,0.0721,0.531,97.955,228.4
"Pop","Electropop",0.956,0.795,"G",-5.311,"Major",0.15,0.00356,0.889,0.0906,0.841,121.294,429.533
"R&B","New Jack Swing",0.767,0.825,"Asharp/Bflat",-9.391,"Minor",0.0658,0.0136,0.0343,0.183,0.678,116.195,275.773
"Pop","Dance Pop",0.608,0.918,"C",-1.137,"Minor",0.0684,0.199,0,0.309,0.422,126.022,182
"R&B","Urban Contemporary",0.828,0.476,"Csharp/Dflat",-6.089,"Major",0.097,0.796,3.14e-05,0.111,0.541,98.941,242.424
"Latin","Latin Pop",0.605,0.813,"Asharp/Bflat",-3.32,"Major",0.0408,0.0974,0,0.329,0.476,132.049,214.592
"Rap","Southern Hip-Hop",0.664,0.778,"D",-5.191,"Major",0.14,0.00018,0,0.369,0.264,145.964,253.227
"Rap","Trap",0.573,0.31,"Dsharp/Eflat",-11.134,"Major",0.296,0.94,5.65e-06,0.198,0.764,177.601,233.93
"R&B","Hip-Pop",0.941,0.335,"F",-10.179,"Minor",0.505,0.17,0,0.262,0.707,120.041,209.64
"Latin","Latin Hip-Hop",0.817,0.781,"G",-4.178,"Minor",0.112,0.00838,5.21e-06,0.123,0.359,104,216.707
"R&B","New Jack Swing",0.844,0.755,"B",-8.876,"Minor",0.0907,0.00355,3.98e-06,0.298,0.906,133.159,256.453
"Rap","Gangster Rap",0.854,0.728,"G",-4.01,"Major",0.298,0.025,0,0.0642,0.616,94.907,126.871
"Rock","Classic Rock",0.496,0.88,"Csharp/Dflat",-2.242,"Minor",0.0359,0.00151,2.92e-05,0.0592,0.148,140.009,297.682
"Rock","Album Rock",0.585,0.567,"D",-8.35,"Major",0.0263,0.247,0.0023,0.102,0.564,106.127,243.56
"Latin","Latin Hip-Hop",0.597,0.663,"G",-8.347,"Minor",0.495,0.231,0,0.214,0.421,104.183,204.788
"Rock","Permanent Wave",0.541,0.909,"A",-4.001,"Major",0.0426,0.00142,1.13e-06,0.165,0.891,175.863,166.4
"Rock","Hard Rock",0.234,0.927,"F",-5.869,"Minor",0.433,1.2e-05,3.86e-05,0.114,0.278,131.003,197.679
"R&B","New Jack Swing",0.699,0.388,"Fsharp/Gflat",-10.722,"Major",0.0531,0.588,1.98e-06,0.0658,0.566,125.858,274.667
"Pop","Post-Teen Pop",0.473,0.933,"Dsharp/Eflat",-4,"Major",0.0809,0.0344,1.39e-05,0.265,0.255,122.014,209.067
"EDM","Electro House",0.646,0.803,"F",-5.389,"Minor",0.0538,0.0599,0.785,0.419,0.562,120.039,230.5
"Latin","Latin Hip-Hop",0.479,0.545,"G",-7.346,"Major",0.0688,0.365,0,0.0963,0.244,74.897,252.733
"Rock","Album Rock",0.599,0.164,"C",-23.035,"Major",0.0475,0.888,0.000612,0.121,0.317,125.388,280.493
"EDM","Electro House",0.674,0.869,"G",-4.758,"Minor",0.0417,0.000667,0.604,0.0652,0.071,127.802,191.25
"EDM","Progessive Electro House",0.586,0.719,"C",-6.142,"Major",0.042,0.00418,6.23e-06,0.134,0.344,124.912,203.712
"EDM","Pop EDM",0.377,0.651,"E",-5.437,"Minor",0.0588,0.0197,5.31e-05,0.174,0.0851,129.698,219.742
"EDM","Progessive Electro House",0.701,0.607,"Csharp/Dflat",-4.514,"Minor",0.0547,0.00444,4.09e-05,0.0433,0.342,127.979,331
"Rap","Southern Hip-Hop",0.643,0.383,"A",-6.433,"Minor",0.036,0.0197,0,0.0892,0.42,94.985,118.834
"Latin","Reggaeton",0.803,0.533,"Gsharp/Aflat",-6.243,"Minor",0.102,0.434,0,0.391,0.378,129.96,269.538
"Rap","Hip-Hop",0.873,0.739,"Csharp/Dflat",-6.954,"Major",0.232,0.0998,0,0.064,0.927,100.098,96
"Latin","Tropical",0.701,0.66,"B",-6.206,"Minor",0.173,0.217,0.0013,0.0783,0.321,124.006,158.806
"EDM","Pop EDM",0.582,0.909,"Gsharp/Aflat",-2.476,"Major",0.0502,0.00176,0.000214,0.268,0.513,128.024,199.001
"R&B","New Jack Swing",0.571,0.434,"G",-8.852,"Major",0.0364,0.452,0,0.118,0.15,75.016,301.587
"R&B","Urban Contemporary",0.553,0.697,"E",-5.013,"Minor",0.352,0.181,0,0.148,0.477,129.802,269.96
"R&B","New Jack Swing",0.731,0.707,"C",-9.79,"Minor",0.0769,0.0596,0.00654,0.264,0.838,200.306,271.4
"R&B","Urban Contemporary",0.662,0.937,"G",-3.89,"Major",0.333,0.0929,0,0.5,0.631,128.896,231.773
"R&B","Urban Contemporary",0.294,0.505,"Dsharp/Eflat",-8.106,"Major",0.042,0.12,0,0.0977,0.357,85.332,209.893
"R&B","Neo Soul",0.836,0.709,"B",-9.135,"Minor",0.0352,0.154,0.392,0.0894,0.969,145.952,359.213
"Rap","Gangster Rap",0.545,0.975,"Asharp/Bflat",-3.193,"Minor",0.454,0.17,0,0.145,0.609,123.906,131.674
"Rap","Southern Hip-Hop",0.87,0.76,"C",-3.899,"Major",0.0678,0.0484,2.44e-06,0.373,0.926,100.004,281.787
"R&B","Neo Soul",0.851,0.669,"Csharp/Dflat",-4.259,"Major",0.0721,0.0311,8.64e-05,0.179,0.835,109.974,221.8
"EDM","Progessive Electro House",0.388,0.724,"Gsharp/Aflat",-6.599,"Major",0.0766,0.0015,0.287,0.085,0.128,131.758,178.615
"Rap","Gangster Rap",0.761,0.835,"G",-3.076,"Major",0.0425,0.031,1.44e-06,0.387,0.766,91.524,284.907
"Latin","Reggaeton",0.789,0.761,"D",-4.023,"Major",0.104,0.239,0,0.239,0.583,94.052,212
"R&B","Hip-Pop",0.442,0.214,"C",-15.002,"Major",0.0467,0.903,0.0122,0.252,0.277,100.604,365.747
"Pop","Post-Teen Pop",0.546,0.787,"G",-4.1,"Minor",0.0517,0.0101,0.00021,0.0809,0.573,79.979,231.987
"R&B","Urban Contemporary",0.735,0.44,"Asharp/Bflat",-7.647,"Minor",0.0469,0.0682,0,0.33,0.239,87.985,284.693
"Rock","Album Rock",0.714,0.937,"Fsharp/Gflat",-2.947,"Major",0.0399,0.206,0,0.0731,0.964,124.13,194.147
"Rock","Album Rock",0.508,0.493,"C",-8.786,"Major",0.0327,0.453,0,0.241,0.467,127.671,213.267
"R&B","Neo Soul",0.529,0.447,"G",-10.203,"Major",0.352,0.53,0,0.157,0.229,94.038,140.33
"R&B","Neo Soul",0.442,0.267,"G",-12.857,"Major",0.0365,0.921,0.00026,0.148,0.116,120.075,231.681
"Pop","Post-Teen Pop",0.601,0.759,"F",-4.467,"Major",0.0452,0.358,0,0.101,0.475,102.006,208.947
"Rap","Hip-Hop",0.946,0.723,"A",-3.692,"Major",0.114,0.0778,0,0.0608,0.349,102.956,160.877
"EDM","Pop EDM",0.805,0.958,"C",-5.913,"Major",0.0505,0.11,0.834,0.236,0.921,123.026,181.463
"R&B","Neo Soul",0.593,0.619,"Dsharp/Eflat",-9.003,"Minor",0.0976,0.118,0,0.484,0.668,80.02,326.533
"R&B","New Jack Swing",0.594,0.67,"C",-10.897,"Major",0.21,0.0566,0,0.117,0.884,205.696,229.512
"Rap","Gangster Rap",0.83,0.387,"Asharp/Bflat",-12.908,"Minor",0.345,0.0858,0.407,0.0926,0.561,120.006,132.193
"EDM","Progessive Electro House",0.83,0.403,"Asharp/Bflat",-11.361,"Minor",0.0451,0.136,0.816,0.109,0.4,124.001,376.079
